0.00000000e+00 0.00000000e+00
8.08080808e-05 6.19562535e+17
1.61616162e-04 7.12701234e+17
2.42424242e-04 8.19841455e+17
3.23232323e-04 9.43088040e+17
4.04040404e-04 1.08486226e+18
4.84848485e-04 1.24794936e+18
5.65656566e-04 1.43555332e+18
6.46464646e-04 1.65135973e+18
7.27272727e-04 1.89960828e+18
8.08080808e-04 2.18517597e+18
8.88888889e-04 2.51367300e+18
9.69696970e-04 2.89155291e+18
1.05050505e-03 3.32623942e+18
1.13131313e-03 3.82627227e+18
1.21212121e-03 4.40147494e+18
1.29292929e-03 5.06314770e+18
1.37373737e-03 5.82428958e+18
1.45454545e-03 6.69985375e+18
1.53535354e-03 7.70704130e+18
1.61616162e-03 8.86563912e+18
1.69696970e-03 1.01984087e+19
1.77777778e-03 1.17315332e+19
1.85858586e-03 1.34951321e+19
1.93939394e-03 1.55238523e+19
2.02020202e-03 1.78575496e+19
2.10101010e-03 2.05420711e+19
2.18181818e-03 2.36301562e+19
2.26262626e-03 2.71824724e+19
2.34343434e-03 3.12688075e+19
2.42424242e-03 3.59694404e+19
2.50505051e-03 4.13767185e+19
2.58585859e-03 4.75968715e+19
2.66666667e-03 5.47520988e+19
2.74747475e-03 6.29829698e+19
2.82828283e-03 7.24511858e+19
2.90909091e-03 8.33427566e+19
2.98989899e-03 9.58716550e+19
3.07070707e-03 1.10284020e+20
3.15151515e-03 1.26862992e+20
3.23232323e-03 1.45934278e+20
3.31313131e-03 1.67872546e+20
3.39393939e-03 1.93108789e+20
3.47474747e-03 2.22138791e+20
3.55555556e-03 2.55532867e+20
3.63636364e-03 2.93947066e+20
3.71717172e-03 3.38136064e+20
3.79797980e-03 3.88967985e+20
3.87878788e-03 4.47441456e+20
3.95959596e-03 5.14705232e+20
4.04040404e-03 5.92080757e+20
4.12121212e-03 6.81088127e+20
4.20202020e-03 7.83475956e+20
4.28282828e-03 9.01255724e+20
4.36363636e-03 1.03674130e+21
4.44444444e-03 1.19259439e+21
4.52525253e-03 1.37187684e+21
4.60606061e-03 1.57811079e+21
4.68686869e-03 1.81534784e+21
4.76767677e-03 2.08824868e+21
4.84848485e-03 2.40217465e+21
4.92929293e-03 2.76329303e+21
5.01010101e-03 3.17869827e+21
5.09090909e-03 3.65655128e+21
5.17171717e-03 4.20623983e+21
5.25252525e-03 4.83856294e+21
5.33333333e-03 5.56594305e+21
5.41414141e-03 6.40267004e+21
5.49494949e-03 7.36518203e+21
5.57575758e-03 8.47238822e+21
5.65656566e-03 9.74604049e+21
5.73737374e-03 1.12111606e+22
5.81818182e-03 1.28965319e+22
5.89898990e-03 1.48352647e+22
5.97979798e-03 1.70654468e+22
6.06060606e-03 1.96308917e+22
6.14141414e-03 2.25819994e+22
6.22222222e-03 2.59767464e+22
6.30303030e-03 2.98818249e+22
6.38383838e-03 3.43739531e+22
6.46464646e-03 3.95413819e+22
6.54545455e-03 4.54856292e+22
6.62626263e-03 5.23234739e+22
6.70707071e-03 6.01892502e+22
6.78787879e-03 6.92374870e+22
6.86868687e-03 7.96459432e+22
6.94949495e-03 9.16191004e+22
7.03030303e-03 1.00000000e+23
7.11111111e-03 1.00000000e+23
7.19191919e-03 1.00000000e+23
7.27272727e-03 1.00000000e+23
7.35353535e-03 1.00000000e+23
7.43434343e-03 1.00000000e+23
7.51515152e-03 1.00000000e+23
7.59595960e-03 1.00000000e+23
7.67676768e-03 1.00000000e+23
7.75757576e-03 1.00000000e+23
7.83838384e-03 1.00000000e+23
7.91919192e-03 1.00000000e+23
8.00000000e-03 0.00000000e+00
