0.00000000e+00 1.00000000e+00
9.99000999e-05 1.00000000e+00
1.99800200e-04 1.00000000e+00
2.99700300e-04 1.00000000e+00
3.99600400e-04 1.00000000e+00
4.99500500e-04 1.00000000e+00
5.99400599e-04 1.00000000e+00
6.99300699e-04 1.00000000e+00
7.99200799e-04 1.00000000e+00
8.99100899e-04 1.00000000e+00
9.99000999e-04 1.00000000e+00
1.09890110e-03 1.00000000e+00
1.19880120e-03 1.00000000e+00
1.29870130e-03 1.00000000e+00
1.39860140e-03 1.00000000e+00
1.49850150e-03 1.00000000e+00
1.59840160e-03 1.00000000e+00
1.69830170e-03 1.00000000e+00
1.79820180e-03 1.00000000e+00
1.89810190e-03 1.00000000e+00
1.99800200e-03 1.00000000e+00
2.09790210e-03 1.00000000e+00
2.19780220e-03 1.00000000e+00
2.29770230e-03 1.00000000e+00
2.39760240e-03 1.00000000e+00
2.49750250e-03 1.00000000e+00
2.59740260e-03 1.00000000e+00
2.69730270e-03 1.00000000e+00
2.79720280e-03 1.00000000e+00
2.89710290e-03 1.00000000e+00
2.99700300e-03 1.00000000e+00
3.09690310e-03 1.00000000e+00
3.19680320e-03 1.00000000e+00
3.29670330e-03 1.00000000e+00
3.39660340e-03 1.00000000e+00
3.49650350e-03 1.00000000e+00
3.59640360e-03 1.00000000e+00
3.69630370e-03 1.00000000e+00
3.79620380e-03 1.00000000e+00
3.89610390e-03 1.00000000e+00
3.99600400e-03 1.00000000e+00
4.09590410e-03 1.00000000e+00
4.19580420e-03 1.00000000e+00
4.29570430e-03 1.00000000e+00
4.39560440e-03 1.00000000e+00
4.49550450e-03 1.00000000e+00
4.59540460e-03 1.00000000e+00
4.69530470e-03 1.00000000e+00
4.79520480e-03 1.00000000e+00
4.89510490e-03 1.00000000e+00
4.99500500e-03 1.00000000e+00
5.09490509e-03 1.00000000e+00
5.19480519e-03 1.00000000e+00
5.29470529e-03 1.00000000e+00
5.39460539e-03 1.00000000e+00
5.49450549e-03 1.00000000e+00
5.59440559e-03 1.00000000e+00
5.69430569e-03 1.00000000e+00
5.79420579e-03 1.00000000e+00
5.89410589e-03 1.00000000e+00
5.99400599e-03 1.00000000e+00
6.09390609e-03 1.00000000e+00
6.19380619e-03 1.00000000e+00
6.29370629e-03 1.00000000e+00
6.39360639e-03 1.00000000e+00
6.49350649e-03 1.00000000e+00
6.59340659e-03 1.00000000e+00
6.69330669e-03 1.00000000e+00
6.79320679e-03 1.00000000e+00
6.89310689e-03 1.00000000e+00
6.99300699e-03 1.00000000e+00
