0.00000000e+00 0.00000000e+00
2.92929293e-04 5.53127795e+16
5.85858586e-04 6.44137557e+16
8.78787879e-04 7.50121755e+16
1.17171717e-03 8.73544232e+16
1.46464646e-03 1.01727422e+17
1.75757576e-03 1.18465306e+17
2.05050505e-03 1.37957183e+17
2.34343434e-03 1.60656188e+17
2.63636364e-03 1.87090009e+17
2.92929293e-03 2.17873162e+17
3.22222222e-03 2.53721269e+17
3.51515152e-03 2.95467702e+17
3.80808081e-03 3.44082951e+17
4.10101010e-03 4.00697187e+17
4.39393939e-03 4.66626536e+17
4.68686869e-03 5.43403676e+17
4.97979798e-03 6.32813464e+17
5.27272727e-03 7.36934435e+17
5.56565657e-03 8.58187115e+17
5.85858586e-03 9.99390297e+17
6.15151515e-03 1.16382657e+18
6.44444444e-03 1.35531863e+18
6.73737374e-03 1.57831813e+18
7.03030303e-03 1.83800922e+18
7.32323232e-03 2.14042899e+18
7.61616162e-03 2.49260788e+18
7.90909091e-03 2.90273309e+18
8.20202020e-03 3.38033890e+18
8.49494949e-03 3.93652834e+18
8.78787879e-03 4.58423129e+18
9.08080808e-03 5.33850508e+18
9.37373737e-03 6.21688451e+18
9.66666667e-03 7.23978950e+18
9.95959596e-03 8.43099979e+18
1.02525253e-02 9.81820776e+18
1.05454545e-02 1.14336622e+19
1.08383838e-02 1.33149180e+19
1.11313131e-02 1.55057092e+19
1.14242424e-02 1.80569658e+19
1.17171717e-02 2.10279974e+19
1.20101010e-02 2.44878724e+19
1.23030303e-02 2.85170234e+19
1.25959596e-02 3.32091173e+19
1.28888889e-02 3.86732322e+19
1.31818182e-02 4.50363940e+19
1.34747475e-02 5.24465288e+19
1.37676768e-02 6.10759019e+19
1.40606061e-02 7.11251226e+19
1.43535354e-02 8.28278079e+19
1.46464646e-02 9.64560131e+19
1.49393939e-02 1.12326557e+20
1.52323232e-02 1.30808385e+20
1.55252525e-02 1.52331151e+20
1.58181818e-02 1.77395200e+20
1.61111111e-02 2.06583201e+20
1.64040404e-02 2.40573697e+20
1.66969697e-02 2.80156873e+20
1.69898990e-02 3.26252930e+20
1.72828283e-02 3.79933475e+20
1.75757576e-02 4.42446434e+20
1.78686869e-02 5.15245062e+20
1.81616162e-02 6.00021729e+20
1.84545455e-02 6.98747259e+20
1.87474747e-02 8.13716751e+20
1.90404040e-02 9.47602932e+20
1.93333333e-02 1.10351829e+21
1.96262626e-02 1.28508743e+21
1.99191919e-02 1.49653133e+21
2.02121212e-02 1.74276549e+21
2.05050505e-02 2.02951419e+21
2.07979798e-02 2.36344354e+21
2.10909091e-02 2.75231648e+21
2.13838384e-02 3.20517325e+21
2.16767677e-02 3.73254153e+21
2.19696970e-02 4.34668119e+21
2.22626263e-02 5.06186930e+21
2.25555556e-02 5.89473202e+21
2.28484848e-02 6.86463114e+21
2.31414141e-02 7.99411415e+21
2.34343434e-02 9.30943844e+21
2.37272727e-02 1.08411817e+22
2.40202020e-02 1.26249528e+22
2.43131313e-02 1.47022195e+22
2.46060606e-02 1.71212726e+22
2.48989899e-02 1.99383484e+22
2.51919192e-02 2.32189363e+22
2.54848485e-02 2.70393009e+22
2.57777778e-02 3.14882554e+22
2.60707071e-02 3.66692256e+22
2.63636364e-02 4.27026549e+22
2.66565657e-02 4.97288042e+22
2.69494949e-02 5.79110122e+22
2.72424242e-02 6.74394927e+22
2.75353535e-02 7.85357570e+22
2.78282828e-02 9.14577628e+22
2.81212121e-02 1.00000000e+23
2.84141414e-02 1.00000000e+23
2.87070707e-02 1.00000000e+23
2.90000000e-02 0.00000000e+00
