0.00000000e+00 0.00000000e+00
3.53535354e-05 7.31337097e+15
7.07070707e-05 9.25713447e+15
1.06060606e-04 1.17175156e+16
1.41414141e-04 1.48318222e+16
1.76767677e-04 1.87738559e+16
2.12121212e-04 2.37636117e+16
2.47474747e-04 3.00795557e+16
2.82828283e-04 3.80741648e+16
3.18181818e-04 4.81935984e+16
3.53535354e-04 6.10025968e+16
3.88888889e-04 7.72159985e+16
4.24242424e-04 9.77386330e+16
4.59595960e-04 1.23715818e+17
4.94949495e-04 1.56597274e+17
5.30303030e-04 1.98218035e+17
5.65656566e-04 2.50900852e+17
6.01010101e-04 3.17585821e+17
6.36363636e-04 4.01994465e+17
6.71717172e-04 5.08837420e+17
7.07070707e-04 6.44077326e+17
7.42424242e-04 8.15261587e+17
7.77777778e-04 1.03194357e+18
8.13131313e-04 1.30621575e+18
8.48484848e-04 1.65338459e+18
8.83838384e-04 2.09282471e+18
9.19191919e-04 2.64906018e+18
9.54545455e-04 3.35313310e+18
9.89898990e-04 4.24433604e+18
1.02525253e-03 5.37240482e+18
1.06060606e-03 6.80029415e+18
1.09595960e-03 8.60769099e+18
1.13131313e-03 1.08954617e+19
1.16666667e-03 1.37912809e+19
1.20202020e-03 1.74567573e+19
1.23737374e-03 2.20964519e+19
1.27272727e-03 2.79692945e+19
1.30808081e-03 3.54030339e+19
1.34343434e-03 4.48125285e+19
1.37878788e-03 5.67228989e+19
1.41414141e-03 7.17988332e+19
1.44949495e-03 9.08816819e+19
1.48484848e-03 1.15036411e+20
1.52020202e-03 1.45611036e+20
1.55555556e-03 1.84311852e+20
1.59090909e-03 2.33298653e+20
1.62626263e-03 2.95305272e+20
1.66161616e-03 3.73792143e+20
1.69696970e-03 4.73139424e+20
1.73232323e-03 5.98891440e+20
1.76767677e-03 7.58066098e+20
1.80303030e-03 9.59546540e+20
1.83838384e-03 1.21457689e+21
1.87373737e-03 1.53738975e+21
1.90909091e-03 1.94600051e+21
1.94444444e-03 2.46321272e+21
1.97979798e-03 3.11789071e+21
2.01515152e-03 3.94657042e+21
2.05050505e-03 4.99549841e+21
2.08585859e-03 6.32321275e+21
2.12121212e-03 8.00380986e+21
2.15656566e-03 1.01310797e+22
2.19191919e-03 1.28237399e+22
2.22727273e-03 1.62320611e+22
2.26262626e-03 2.05462533e+22
2.29797980e-03 2.60070808e+22
2.33333333e-03 3.29192988e+22
2.36868687e-03 4.16686610e+22
2.40404040e-03 5.27434475e+22
2.43939394e-03 6.67617146e+22
2.47474747e-03 8.45057870e+22
2.51010101e-03 1.00000000e+23
2.54545455e-03 1.00000000e+23
2.58080808e-03 1.00000000e+23
2.61616162e-03 1.00000000e+23
2.65151515e-03 1.00000000e+23
2.68686869e-03 1.00000000e+23
2.72222222e-03 1.00000000e+23
2.75757576e-03 1.00000000e+23
2.79292929e-03 1.00000000e+23
2.82828283e-03 1.00000000e+23
2.86363636e-03 1.00000000e+23
2.89898990e-03 1.00000000e+23
2.93434343e-03 1.00000000e+23
2.96969697e-03 1.00000000e+23
3.00505051e-03 1.00000000e+23
3.04040404e-03 1.00000000e+23
3.07575758e-03 1.00000000e+23
3.11111111e-03 1.00000000e+23
3.14646465e-03 1.00000000e+23
3.18181818e-03 1.00000000e+23
3.21717172e-03 1.00000000e+23
3.25252525e-03 1.00000000e+23
3.28787879e-03 1.00000000e+23
3.32323232e-03 1.00000000e+23
3.35858586e-03 1.00000000e+23
3.39393939e-03 1.00000000e+23
3.42929293e-03 1.00000000e+23
3.46464646e-03 1.00000000e+23
3.50000000e-03 0.00000000e+00
